Sample:	Spf	Spm	Spw
gbr.9.78.t1	81.70586043	101.8030475	80.01438906
gbr.17.71.t1	1.605256205	2.931193006	1.204209164
gbr.69.29.t1	2.722081324	4.859429545	1.522591776
gbr.72.50.t1	5.111266905	6.572603594	3.49752592
gbr.82.37.t1	4.409808242	5.437111023	2.175934644
gbr.104.4.t1	9.527495063	23.46153836	1.547982025
gbr.37.109.t1	9.573906931	6.326193951	4.229409088
gbr.55.77.t1	88.42982848	102.597949	81.16805672
gbr.725.1.t1	43.92079349	96.97843911	27.66703867
gbr.436.6.t1	9.50487663	12.49916585	6.717459439
gbr.215.23.t1	1.970268622	3.44416246	0.211244219
gbr.154.3.t1	1.513525794	1.834571569	0.281627971
gbr.87.41.t1	3.48676686	3.469475331	4.30659686
gbr.268.10.t1	7.0108679	7.703761134	2.321552292
gbr.270.13.t1	8.662874232	16.04733023	12.36529787
gbr.113.7.t1	5.765381785	7.093341784	2.287156515
gbr.75.88.t1	3.600682816	3.773999011	1.168478492
gbr.2.13.t1_gbr.2.18.t1	18.37359526	26.40950228	12.12072094
gbr.261.14.t1	2.802755564	3.106393825	0.520223312
gbr.18.31.t1_gbr.18.32.t1_gbr.18.30.t1	33.90700831	37.23049085	26.94965158
gbr.528.2.t1	2.324221908	2.501200023	1.230568172
gbr.49.3.t1_gbr.49.4.t1_gbr.49.5.t1	25.3415141	30.88057527	20.92414264
gbr.69.20.t1	4.396956796	4.871865451	1.034556977
gbr.80.33.t1	15.51703086	15.96502394	12.67228362
gbr.90.53.t1	16.56581358	7.211074583	2.847594825
gbr.256.3.t1	64.52890058	41.70093249	37.99153405
gbr.280.5.t1	74.28584587	45.57244502	26.41218149
gbr.35.36.t1	57.29941237	55.42174804	80.97325803
gbr.209.15.t1	1.866082174	2.162226164	2.907123786
gbr.14.78.t1	17.40872852	13.89328867	15.72585914
gbr.22.25.t1	5.750740369	18.59791178	3.942049414
gbr.169.19.t1	6.520780244	4.816667374	1.531633332
gbr.139.16.t1	2.462280489	0.73473898	1.356754003
gbr.512.19.t1	23.64793191	20.50541254	5.693195246
gbr.10.26.t1	64.58062328	71.13973227	27.72970931
gbr.133.9.t1	11.86870202	8.694257289	6.767716655
gbr.28.40.t1	2.028764768	1.833019229	0.70792008
gbr.1.103.t1	8.344189459	5.271520522	1.901140991
gbr.37.37.t1	67.95550851	23.30198723	57.71376428
gbr.235.19.t1	6.45239004	6.708199633	0.296094999
gbr.25.44.t1	19.66821151	18.85708316	9.741790789
gbr.458.5.t1	26.25016298	14.08114088	18.18420774
gbr.8.130.t1	0.911206811	0.86815788	0.620755064
gbr.202.48.t1	11.52490955	5.868096132	1.311952639
gbr.23.82.t1	10.02708766	1.027723658	4.864232268
gbr.35.38.t1	0.729217381	0.290684386	0.178554287
gbr.6.229.t1	112.359272	88.53078638	93.20314557
gbr.110.65.t1	2.35578966	3.023236451	0.157131609
gbr.24.56.t1	48.99257818	37.49654893	38.93874024
gbr.357.16.t1	1.938761999	1.067755102	0.648512355
gbr.81.114.t1	4.610222898	2.704278284	0.497363584
gbr.71.37.t1	17.64619334	10.98319991	3.037735403
gbr.75.116.t1	305.5036246	109.2692761	160.4027736
gbr.91.7.t1	12.10737503	7.853458422	2.365391644
gbr.143.45.t1	168.7963626	6.29320476	0.312354827
gbr.205.13.t1	7.394809421	0.846511987	0.889104942
gbr.262.20.t1	9.155586441	6.947935699	7.488218945
gbr.584.4.t1	225.1393504	115.4962151	101.0252645
gbr.32.33.t1	66.5739722	76.82311049	27.24591154
gbr.35.4.t1	30.5642351	19.02901203	12.2395732
gbr.135.62.t1	4.625553869	4.080240842	1.122247477
gbr.19.56.t1	22.66517097	14.9394425	6.651813885
gbr.405.2.t1	20.04027669	19.33028828	14.0571288
gbr.6.235.t1	73.4601236	119.7772683	171.7015052
gbr.67.14.t1	34.8582923	13.12945919	4.122767262
gbr.572.1.t1	9.177881105	7.834287306	2.342754153
gbr.22.36.t1_gbr.22.37.t1	15.1282963	12.82841815	7.447651085
gbr.4.95.t1	4.436366037	3.889281103	0.844657701
gbr.210.28.t1	19.91986056	10.82248758	8.671515181
gbr.218.21.t1	6.636827465	3.549336892	2.387876344
gbr.110.13.t1	5.123146075	7.161995953	1.362200194
gbr.24.57.t1	8.565632422	9.713141801	2.76751449
gbr.85.15.t1	14.99429847	14.01173807	2.719069492
gbr.7.157.t1	6.9615036	7.829289357	0.986979628
gbr.82.16.t1	8.151710085	9.574615204	2.483884477
gbr.33.39.t1	1.625975774	3.226107802	0.34012864
gbr.631.3.t1	7.323932445	3.684370225	1.889456892
gbr.133.10.t1	3.676022866	4.925349117	1.41856344
gbr.78.34.t1	5.452040108	4.554093341	0.958097789
gbr.101.39.t1	19.98881135	17.99253207	5.26055389
gbr.44.78.t1	8.556606963	7.679041206	2.259535349
gbr.151.56.t1	78.95817778	91.72789041	35.00257325
gbr.2.249.t1	819.7763876	861.8913356	439.4915755
gbr.5.64.t1	9.098970211	7.803241923	3.155719163
gbr.72.121.t1	2.690309305	1.994506017	0.685447528
gbr.3.67.t1	5.351042024	8.867844847	0.535232627
gbr.148.21.t1	0.458056582	1.621663904	0.48416992
gbr.55.39.t1	9.126920692	8.407981626	1.225263951
gbr.142.27.t1	24.40639175	33.45498298	4.598036014
gbr.225.57.t1	3.301166617	4.599530922	0.862213043
gbr.248.4.t1	12.03413825	11.59255839	3.398546399
gbr.139.36.t1	10.87430676	10.90058477	1.812818944
gbr.139.57.t1	4.540411694	5.457670723	1.151862535
gbr.189.23.t1	26.47491906	24.96531404	15.64396801
gbr.75.129.t1	1.43721206	1.279100164	0.677263349
gbr.371.2.t1	4.272932647	4.491199246	1.418011108
gbr.74.21.t1	26.34053119	28.56128993	16.37733089
gbr.24.73.t1	13.52623729	16.09006763	0.897269554
gbr.253.30.t1	25.57238733	23.16353832	16.1648182
gbr.176.17.t1	3.52787388	1.900963755	1.218454758
gbr.70.17.t1	97.70855003	92.44302998	50.08021686
gbr.7.79.t1	114.2304916	102.3288006	48.82718024
gbr.117.6.t1_gbr.117.7.t1	8.187651087	7.773270388	4.107417744
gbr.465.28.t1	3.276616326	3.163883738	0.275325224
gbr.97.31.t1	5.992775618	6.978303292	2.33299106
gbr.37.5.t1	160.05567	139.3995103	119.1510303
gbr.301.25.t1	6.839034038	10.1056107	0.591586527
gbr.271.33.t1_gbr.271.34.t1_gbr.271.31.t1	5.510301386	4.768206232	2.57308326
gbr.521.1.t1	11.38321122	14.03971641	4.245402642
gbr.139.12.t1	1.037881316	0.794827469	0.457426459
gbr.72.11.t1	9.327255761	9.477059305	1.556012227
gbr.225.20.t1	14.1648185	16.54081527	4.755709997
gbr.690.1.t1	103.049948	127.3053141	43.91435474
gbr.146.18.t1	26.73146585	19.55692143	12.39634201
gbr.221.15.t1_gbr.221.14.t1	17.50944203	15.67371567	12.00338869
gbr.140.40.t1	63.3333285	72.43689431	28.5863938
gbr.3.65.t1_gbr.3.66.t1	17.72618891	17.5267046	18.97278063
gbr.183.10.t1_gbr.183.11.t1	9.497554941	8.766791285	2.433519572
gbr.422.17.t1	20.94158067	16.94535944	6.025538678
gbr.23.34.t1	4.197192097	4.226090251	1.043383929
gbr.134.15.t1	56.54856897	59.1277975	16.36939037
gbr.9.69.t1	3.420340976	2.393767864	1.18169318
gbr.130.32.t1	43.19288113	36.31926164	26.47940168
gbr.503.10.t1	26.10589748	30.51326019	11.17491776
gbr.289.18.t1	15.24485797	10.99801338	1.996541476
gbr.401.6.t1	5.051624757	4.328532252	0.460283787
gbr.13.103.t1	3.094701441	2.739012336	0.016961063
gbr.75.75.t1	224.9249201	261.005118	45.02391426
gbr.11.125.t1	5.438363084	6.283163514	0.801152146
gbr.60.7.t1	30.63567941	27.02427338	17.47893983
gbr.230.48.t1	68.48183375	98.29446454	26.30674702
gbr.37.126.t1_gbr.37.129.t1	16.38718787	18.78963918	10.35668373
gbr.20.51.t1	3.033074134	2.447671025	0.53166866
gbr.449.13.t1	3.5789322	3.962521611	0.90629497
gbr.226.5.t1_gbr.226.6.t1	5.199154691	5.425933581	2.83144597
gbr.154.30.t1	53.05277952	77.26692173	9.275431173
gbr.221.72.t1	9.873146262	8.943207944	3.259469794
gbr.188.5.t1	67.69953432	61.9866729	37.67711168
gbr.193.18.t1	4.496681126	5.850280007	1.479404216
gbr.50.76.t1	83.38494462	80.70960441	26.38847504
gbr.112.14.t1	0.253346965	0.099955258	0.56802665
gbr.86.29.t1	1.31520766	2.344352982	0.963233048
gbr.419.1.t1_gbr.419.2.t1	11.82242949	13.41220846	6.460212463
gbr.154.31.t1	11.61404496	8.775678837	2.55533581
gbr.193.17.t1	110.9751435	102.2918519	50.09986778
gbr.171.29.t1	2.720182577	2.846308922	0.39804619
gbr.3.55.t1_gbr.3.56.t1	18.76118239	16.26226771	12.29016744
gbr.399.2.t1	935.2342586	1717.836693	153.8548141
gbr.567.6.t1	22.37999511	23.95918524	2.902792816
gbr.14.39.t1	41.546119	45.23678944	11.28042374
gbr.223.15.t1	1.071177155	0.82724006	0.626988031
gbr.168.28.t1	4.110158897	2.484035789	0.492281166
gbr.58.192.t1	12.65521015	9.866026086	0.856316825
gbr.91.8.t1	56.63152448	57.67987509	10.79663409
gbr.222.15.t1	45.22921338	52.11631001	20.55844737
gbr.718.2.t1	13.31795163	16.62111509	3.791378524
gbr.315.27.t1	21.67325876	34.3591106	4.060634701
gbr.55.50.t1	101.74101	104.2616169	16.62043209
gbr.8.120.t1	1.07986928	0.560283115	0.656431127
gbr.441.8.t1	14.7937481	17.22499024	2.961563004
gbr.141.8.t1	5.768147576	14.3182058	2.405544877
gbr.339.9.t1	0.442296365	0.163641852	0.24134984
gbr.40.138.t1	21.02930367	12.59605091	2.103691414
gbr.125.44.t1	1.436924249	0.513626872	0.258104089
gbr.72.96.t1	12.67504194	7.965463391	1.943799045
gbr.32.50.t1	10.49194134	9.241697351	2.952247386
gbr.84.21.t1_gbr.84.22.t1	233.9168266	275.7653691	101.576372
gbr.172.24.t1	25.94525681	32.13003404	9.504620237
gbr.488.13.t1	9.16850419	6.174599095	1.432648341
gbr.44.60.t1	9.717578375	11.68859642	2.271327137
gbr.95.39.t1	27.69730484	22.84561402	14.25730906
gbr.256.28.t1	2.017872847	1.072925983	0.122079581
gbr.550.3.t1	7.784859382	9.477435982	1.899535702
gbr.188.1.t1	2.904937585	4.283044672	0.353147899
gbr.2.122.t1	69.05152846	77.07186336	12.53397618
gbr.362.16.t1	2.349498157	1.741421043	0.584536165
gbr.42.5.t1_gbr.42.6.t1	2.296326927	2.822417544	0.72043834
gbr.84.45.t1	37.33276508	43.94639111	32.81703379
gbr.250.15.t1	6.011915372	4.52703699	1.308775338
gbr.11.138.t1	210.2337948	208.4074495	57.16807575
gbr.124.51.t1	28.22058008	18.37743177	15.53295757
gbr.63.11.t1_gbr.63.9.t1	8.150818714	8.235817787	3.801685185
gbr.90.101.t1	4.675439384	5.027987572	1.123242247
gbr.110.10.t1	1457.469138	1348.317347	737.8425151
gbr.314.35.t1	31.39484306	13.56645824	11.24541303
gbr.77.26.t1	2.547703234	1.882592554	0.28712185
gbr.16.82.t1	13.09205943	10.10239245	3.135095295
gbr.51.65.t1	3.146609374	2.118765256	0.68899453
gbr.56.61.t1	6.279893939	4.458658017	0.767923194
gbr.10.117.t1	11.63162436	15.21724527	2.18095258
gbr.205.33.t1	126.2282952	120.4155485	53.88327957
gbr.131.24.t1	3.04363178	2.856211841	0.328589111
gbr.33.34.t1	15.79112165	11.72180598	5.613359098
gbr.104.58.t1	40.97524479	13.16843216	2.204001395
gbr.25.147.t1	3.061340672	2.875252297	0.461433544
gbr.101.27.t1	12.21169374	14.38559328	2.888214498
gbr.249.2.t1	9.868806536	7.537410559	1.948034846
gbr.347.30.t1	17.38060679	16.24699309	2.520780013
gbr.391.4.t1	7.974394018	8.486470171	2.279609781
gbr.136.14.t1	148.3508089	63.54803513	74.37477744
gbr.18.67.t1	313.4661843	288.3266415	364.7024915
gbr.16.28.t1	5.297654727	13.51690971	0.515217137
gbr.175.6.t1	10.79661925	6.642223263	3.327104307
gbr.496.1.t1	24.78369435	23.28854646	12.82012885
gbr.64.44.t1	39.05652027	24.57746196	18.32490868
gbr.74.1.t1	9.974669419	7.635265606	2.411322654
gbr.24.95.t1	125.4143025	90.90992049	14.30754779
gbr.3.62.t1	3574.360199	3168.641254	1220.953128
gbr.170.13.t1	14.33680247	13.89978499	7.257967246
gbr.361.8.t1	1.046055846	1.372228141	0.183127623
gbr.170.15.t1	17.07930297	14.14941566	6.725103531
gbr.52.64.t1	7.083757711	6.055827769	2.341157637
gbr.34.4.t1	43.13809297	39.59322803	13.37377926
gbr.56.117.t1	2.593228884	2.54909236	0.933397007
gbr.56.56.t1_gbr.56.55.t1	7.519991752	5.909090328	3.093000468
gbr.162.17.t1	36.01466838	49.97720659	14.92559511
gbr.169.36.t1	6.459681657	3.936773508	1.574754932
gbr.3.42.t1	11.97501463	8.603828917	6.026085693
gbr.235.31.t1	15.37074912	7.991093337	5.486573601
gbr.351.7.t1	30.72237384	23.79143496	7.414906145
gbr.124.43.t1_gbr.124.40.t1_gbr.124.41.t1	8.934981745	7.356394385	4.654654998
gbr.192.20.t1	34.76353786	42.73419059	17.29946993
gbr.556.3.t1	21.43673148	16.93987382	10.58617445
gbr.4.76.t1	28.11717728	26.5727449	13.54388165
gbr.42.57.t1	9.863499308	7.264227572	3.547986639
gbr.512.10.t1	5.729608471	3.94531325	0.47772542
gbr.86.37.t1	0	0.032286816	0.127873221
gbr.9.95.t1	3.661031934	4.152248778	2.00392647
gbr.64.92.t1_gbr.64.94.t1	9.764608046	11.35460545	3.992615834
gbr.13.57.t1	19.19428711	16.07918587	3.594229092
gbr.740.3.t1	7.413390023	6.062950743	2.525758219
gbr.62.40.t1	25.87026615	20.26624097	4.558753296
gbr.62.41.t1	9.238960347	5.771101176	1.005268715
gbr.222.30.t1	80.24893679	77.44898035	49.94906877
gbr.237.9.t1	1.684799104	1.654747294	0.648035238
gbr.696.3.t1	69.87184874	71.07291987	6.607055114
gbr.6.85.t1	12.65275628	13.15442354	2.65465517
gbr.39.12.t1	82.05686244	59.71246758	15.95602856
gbr.76.42.t1_gbr.76.43.t1	43.60113767	38.11673302	19.40269173
gbr.83.58.t1	92.30677294	83.71315408	50.08012878
gbr.90.104.t1	6.927679274	3.400403725	0.741692336
gbr.182.64.t1	9.135909422	13.71421685	3.026637455
gbr.33.33.t1	29.30783431	27.30665206	7.355762421
gbr.206.3.t1	9.473818891	7.342317475	2.240615579
gbr.191.41.t1	25.69024877	21.53012599	15.22701265
gbr.357.12.t1	8.699580213	6.845337388	2.501034314
gbr.21.34.t1	5.581308076	6.881302092	1.891631437
gbr.126.6.t1	27.13235338	23.35634573	3.670721639
gbr.441.1.t1	24.03903234	27.15459627	9.663804521
gbr.17.34.t1	11.93515013	12.1199859	3.343775536
gbr.199.21.t1	25.52683536	33.66963262	6.807351272
gbr.48.98.t1	18.96463487	32.06468949	1.87311567
gbr.93.7.t1	4.717447402	4.368028448	0.896392554
gbr.126.20.t1	5.634407317	5.514357497	2.569970816
gbr.39.48.t1	13.83038505	13.69559299	6.737356054
gbr.286.16.t1	13.81679676	15.37769995	5.458606923
gbr.5.18.t1	18.61775806	21.22474944	11.33701551
gbr.346.12.t1	2.213942931	3.184860476	0.349486935
gbr.434.9.t1	7.052679801	9.688842528	1.325641801
gbr.172.2.t1	6.081312545	6.153298386	4.029293578
gbr.290.6.t1	12.33321309	16.63000828	2.795158998
gbr.151.79.t1	32.25849646	24.53178031	16.14449884
gbr.71.17.t1	23.00778283	27.92426627	8.005843627
gbr.100.53.t1	27.41057717	30.22042461	9.688538469
gbr.270.8.t1	46.19646202	37.28985352	7.272306092
gbr.113.1.t1	92.2220534	108.4835151	24.99284509
gbr.463.15.t1	31.16573928	24.68468922	8.591155265
gbr.65.70.t1	3.70118911	6.116648601	1.522375002
gbr.23.29.t1	25.15247862	25.62447866	10.82517325
gbr.102.10.t1	20.86367399	19.41639679	10.52152772
gbr.201.17.t1	4.693540926	5.989590032	1.019306938
gbr.150.33.t1	2.70549547	4.006861864	0.471923274
gbr.249.3.t1	8.603700197	7.222926076	2.215457995
gbr.166.24.t1	10.62746993	11.57537065	4.18547821
gbr.273.1.t1	112.9132446	183.6544372	17.11889559
gbr.121.22.t1	51.37366233	68.56078372	9.034237744
gbr.210.14.t1	59.86160809	69.02104898	18.913773
gbr.111.39.t1	82.29052272	74.472618	20.83779798
gbr.184.20.t1	284.5928297	376.708546	211.2054451
gbr.27.65.t1	4.851782702	3.775070314	0.627009284
gbr.183.46.t1	4.156268081	4.489846514	1.505437621
gbr.19.124.t1	25.85929338	34.68527165	9.86931548
gbr.37.76.t1	9.19697137	8.923030431	0.869476427
gbr.98.42.t1	23.94691096	12.78897311	2.284358465
gbr.1.148.t1	9.122673231	7.393356919	1.168521525
gbr.7.14.t1	7.214065045	9.926545797	1.694058835
gbr.228.29.t1	20.53844215	28.72679805	7.996083242
gbr.53.36.t1	10.23280816	9.757586291	2.480168792
gbr.283.54.t1	5.706023349	4.41453008	1.34552489
gbr.354.1.t1	137.8446971	393.7671792	226.7411474
gbr.203.12.t1_gbr.203.15.t1	65.63373799	73.79835524	25.44786627
gbr.114.9.t1	17.45231696	21.65316053	4.01279184
gbr.847.1.t1	36.21208095	40.60945189	14.41824484
gbr.283.45.t1	44.85817426	47.41160005	9.465659578
gbr.412.5.t1	117.8824527	87.85709733	91.28675291
gbr.110.86.t1	26.23497285	23.49600748	20.26678025
gbr.267.23.t1	3.507962884	3.094241044	0.90514345
gbr.88.26.t1	39.95723117	32.63952371	22.70645945
gbr.35.77.t1	21.41520052	26.22203776	8.461777623
gbr.12.34.t1	0.528570175	0.261051931	0.307912563
gbr.44.63.t1	1.039675065	1.023766963	0.240905117
gbr.85.18.t1	21.37669635	22.18454747	7.390528005
gbr.40.120.t1	16.48394733	20.16772855	8.404552472
gbr.109.30.t1	7.310819679	6.983367543	2.049997173
gbr.224.12.t1	12.08705788	9.147185427	3.66689694
gbr.388.10.t1	107.5639695	145.6570906	31.58780614
gbr.14.87.t1	71.26786755	85.95952573	7.103808374
gbr.52.73.t1	13.66422255	18.84060381	5.41658852
gbr.173.24.t1	13.09774057	7.517518754	2.412250833
gbr.447.5.t1	31.77366712	36.06685859	9.162878796
gbr.24.36.t1	1.382710567	2.330746123	0.463520984
gbr.2693.1.t1	69.35388448	60.47847106	19.68218383
gbr.58.137.t1	9.085788455	8.432972513	1.461062225
gbr.154.47.t1	74.81186718	67.77592718	28.33797945
gbr.90.98.t1	4.84509846	8.467002119	0.635441089
gbr.306.9.t1	21.05041036	26.44068189	18.70391749
gbr.185.21.t1_gbr.185.22.t1	14.89691902	14.90523233	9.817332037
gbr.181.3.t1	328.7094481	476.7469937	108.3984119
gbr.12.94.t1_gbr.12.95.t1	50.08887003	47.49679557	28.50720125
gbr.2.175.t1	10.3430003	15.48229867	5.203439661
gbr.105.25.t1	5.156531097	4.110834171	0.50897921
gbr.435.5.t1	10.15215412	13.1863959	1.992812063
gbr.8.140.t1	4.073166664	5.86929917	0.702502384
gbr.81.83.t1	13.27740085	12.50023598	6.567769342
gbr.145.17.t1	1.790994897	2.355607281	0.52811194
gbr.113.2.t1	9.229399526	9.64624473	3.374291366
gbr.113.6.t1	32.16986391	40.95008036	9.585704334
gbr.131.6.t1	8.746944447	11.84530555	1.632361606
gbr.7.120.t1	12.5766431	24.72405354	4.140600866
gbr.151.65.t1	8.67480627	8.853669026	2.378450803
gbr.167.25.t1	687.3459315	520.3971161	452.4799987
gbr.447.28.t1	10.61957078	10.10602685	4.943318388
gbr.340.16.t1	99.93011423	122.3311321	45.49827877
gbr.411.17.t1	4.108994983	2.547650618	1.385093026
gbr.96.44.t1_gbr.96.45.t1	7.802442369	6.926326962	1.999711784
gbr.120.30.t1_gbr.120.31.t1	16.97745521	17.33520178	5.881149612
gbr.247.28.t1_gbr.247.25.t1	29.09046502	29.86325872	16.37932367
gbr.288.12.t1	28.20684801	31.67081396	10.36504019
gbr.303.19.t1	9.297889566	8.170368629	2.372105331
gbr.204.48.t1	7.137526435	9.587714302	2.189934889
gbr.288.11.t1	31.06311138	31.53068674	23.6718283
gbr.51.38.t1	0.354073012	0.155582998	0.048276256
gbr.277.22.t1	1.697710486	0.50663156	0.3196714
gbr.7.180.t1	52.06191919	36.86430209	28.18811083
gbr.99.13.t1	4.833975876	2.82312605	1.887366081
gbr.390.10.t1_gbr.390.11.t1	1.842763172	1.38741796	0.983009532
gbr.192.2.t1	10.10119713	10.29961427	3.835228733
gbr.216.3.t1	9.038633877	7.603107578	0.666234632
gbr.28.30.t1	30.25586337	33.24483081	24.15210235
gbr.81.87.t1	6.891571761	5.840333578	1.40235231
gbr.24.16.t1	12.39746007	20.55421807	5.583484031
gbr.102.33.t1	8.570721026	7.063323905	2.718984046
gbr.12.74.t1	5.255439181	5.901480815	0.994866073
gbr.2.170.t1	6.991281881	7.542628216	1.473229742
gbr.60.9.t1	19.08124248	19.81106935	10.816583
gbr.182.65.t1	93.02600235	85.70125974	40.71247553
gbr.173.3.t1_gbr.173.4.t1	4.784578655	4.687132745	0.971926109
gbr.289.29.t1	1.813236487	1.086945749	0.923081782
gbr.231.26.t1	45.22200087	37.35697818	14.87459158
gbr.44.62.t1	5.213962558	7.59197809	1.727318367
gbr.21.4.t1	18.272901	18.80672315	8.72259537
gbr.81.197.t1	5.450748775	7.181446209	1.314932455
gbr.77.97.t1	43.13148125	29.48835826	10.27251618
gbr.159.12.t1	11.18183323	15.69350733	2.980946564
gbr.24.15.t1	16.03001808	26.69594727	3.924127754
gbr.355.7.t1	14.46692669	15.40334144	4.141005572
gbr.49.51.t1	11.63171725	10.07928075	3.414034986
gbr.17.51.t1	3.916749543	5.962423665	1.809373646
gbr.9.89.t1	0.609616107	0.762294785	0.941753165
gbr.25.123.t1	163.6130465	177.7665012	30.52535392
gbr.1.144.t1	35.24341145	45.4860751	18.96252145
gbr.133.37.t1	11.00132235	14.17411034	2.073811553
gbr.135.55.t1	1.628065333	1.460215516	0.196085817
gbr.562.7.t1	1.765127485	2.117114388	0.357889936
gbr.281.21.t1	24.30784862	21.99017914	9.753089856
gbr.37.38.t1	7.60006725	5.705046046	4.569046958
gbr.8.34.t1	8.502770696	4.397443772	2.454505766
gbr.13.46.t1	8.098220361	6.99154367	3.26041848
gbr.59.15.t1	58.02130613	57.74211081	59.34883244
gbr.31.65.t1	19.70283121	21.71436923	2.65289073
gbr.41.25.t1	9.451154226	13.21683726	1.496315223
gbr.247.19.t1	10.8383722	15.31831601	3.563680043
gbr.100.54.t1	26.51151876	20.05678843	9.538187453
gbr.45.14.t1_gbr.45.15.t1	19.97688227	27.27269995	8.229577996
gbr.2.132.t1	0.462705396	0.259342666	0.319450829
gbr.88.13.t1	22.21141897	22.53701453	4.248372693
gbr.19.187.t1	6.629178629	9.416464888	2.328657208
gbr.306.14.t1_gbr.306.15.t1	10.64234642	8.725272393	2.510166706
gbr.235.22.t1	95.66013632	81.55974888	33.61808554
gbr.156.48.t1	24.50746212	16.94666943	5.300526184
gbr.19.80.t1	13.79421183	12.10315044	3.015446133
gbr.39.46.t1	111.2015639	105.7187345	26.2389681
gbr.83.56.t1	7.616546543	8.786686451	2.267255418
gbr.81.89.t1	19.46381038	29.05004435	4.556420737
gbr.122.8.t1_gbr.122.9.t1	5.291947856	4.047970141	0.881872267
gbr.58.3.t1	120.9251781	149.4723716	39.68131737
gbr.24.17.t1	219.3154287	212.038706	64.32424555
gbr.242.10.t1	2462.938448	2887.13705	1562.232147
gbr.717.1.t1	16.84060193	10.9342161	2.512316864
gbr.312.18.t1	16.57881425	19.02467576	7.028318715
gbr.47.21.t1_gbr.47.23.t1	0.403201772	0.164451739	0.185947741
gbr.146.11.t1	4.044506223	3.367162297	1.032716457
gbr.245.14.t1	8.354539727	8.788138834	3.75180114
gbr.117.45.t1	138.0787325	169.6157052	48.58006614
gbr.68.4.t1	4.457881682	8.704805417	2.022693138
gbr.154.26.t1	14.43394209	11.59363122	3.248932833
gbr.264.34.t1	59.06568246	61.47266029	49.48354421
gbr.76.82.t1	9.430053379	9.833301206	2.904077955
gbr.97.32.t1_gbr.97.34.t1	3.270665157	3.667471366	0.810444721
gbr.12.115.t1	7.248700858	8.989642916	3.008473881
gbr.90.91.t1	35.88433666	35.56571874	10.04499753
gbr.47.30.t1	6.164788721	5.945747188	1.387918797
gbr.34.5.t1	49.38453879	60.91770793	20.74133462
gbr.613.3.t1	27.16022784	27.71544189	14.28370381
gbr.149.15.t1	2.481187206	2.346497706	0.72563268
gbr.306.17.t1_gbr.306.18.t1	7.05934042	10.4465089	4.689344257
gbr.183.30.t1	8.24587838	5.325767939	2.349664584
gbr.333.13.t1	11.58482184	14.00123686	3.049778927
gbr.242.29.t1	4.956662165	6.821988974	1.092775002
gbr.109.19.t1	47.58129445	71.2486028	16.67087421
gbr.12.26.t1	6.650689669	3.286163127	0.702578411
gbr.27.38.t1	517.1257112	515.5656826	187.7874563
gbr.35.3.t1	4.038345514	4.712160293	0.580458722
gbr.9.70.t1	10.73911996	12.98050814	3.123022023
gbr.240.11.t1	44.82332093	22.53785232	4.977790338
gbr.177.34.t1	27.19388804	28.07976752	3.782073798
gbr.19.31.t1	63.29955003	32.58857904	3.237752474
gbr.36.65.t1_gbr.36.66.t1	11.42192801	10.62597462	5.334769328
gbr.441.2.t1	9.224655957	7.43435098	2.716786272
gbr.109.14.t1	13.21337558	15.09195037	5.682898847
gbr.214.13.t1	72.90640377	69.65580771	16.87904512
gbr.336.8.t1	0.065726263	0.054996119	0.144931658
gbr.24.8.t1	19.01437587	25.2663596	9.259277847
gbr.402.4.t1	10.18370594	8.432270973	2.801102118
gbr.76.86.t1	21.31395724	20.12772996	12.45977387
gbr.596.6.t1	39.66639785	62.50034087	32.60651802
gbr.115.4.t1	12.21318152	16.69611965	4.622901975
gbr.66.43.t1	21.82213175	21.70000332	7.188713347
gbr.41.69.t1	51.58334249	56.69215234	27.07819564
gbr.30.61.t1_gbr.30.63.t1	0.168613834	0.640841329	0.251989747
gbr.411.15.t1	7.574963496	9.058102393	1.921341033
gbr.102.38.t1	11.04085759	7.613220425	2.269150883
gbr.25.122.t1	54.03257654	51.46219321	18.82208996
gbr.186.11.t1	10.04931247	11.12862663	3.209246724
gbr.25.79.t1	1.137604402	1.01487561	0.424557641
gbr.164.6.t1	5.102654708	6.385201371	2.900658439
gbr.237.12.t1	2.32561123	3.148288527	0.82874087
gbr.3.193.t1	0.879669475	0.465400726	0.36193379
gbr.25.224.t1	198.6077381	209.3442359	75.00666052
gbr.288.4.t1	8.426953885	9.971404662	3.13484192
gbr.98.90.t1	34.41540804	40.27154396	14.22737242
gbr.80.20.t1	85.72418816	152.2598022	73.81088363
gbr.90.109.t1	2.777111259	5.497041716	0.580770558
gbr.429.3.t1	274.5549047	331.1931194	105.1966794
gbr.169.24.t1	4.28679866	6.636824434	1.369962583
gbr.9.100.t1_gbr.9.101.t1	5.269280505	4.975242875	2.686903262
gbr.23.24.t1	6.989875666	10.60012492	4.750644812
gbr.278.6.t1	47.89061315	41.63738923	10.29535654
gbr.65.67.t1	8.749107933	6.215508431	0.685398151
gbr.147.15.t1_gbr.147.14.t1	12.39441049	15.40149193	4.573042896
gbr.103.26.t1	6.382992368	7.124482029	3.908861622
gbr.209.4.t1	211.8556885	163.4031344	168.8857005
gbr.18.39.t1	5.399519453	4.487663849	1.115865911
gbr.332.5.t1	104.0457948	108.7687457	45.6537869
gbr.4.10.t1	2.87514636	2.148537796	0.565739948
gbr.75.46.t1_gbr.75.47.t1	15.25433369	14.67650278	2.878170411
