Sample:	STf	STm	STw
gbr.9.78.t1	297.5206507	184.806312	242.8770318
gbr.17.71.t1	9.137411599	22.26321098	16.67169525
gbr.69.29.t1	4.27688948	9.151367898	6.594119092
gbr.72.50.t1	7.376343477	7.573226371	5.988870951
gbr.82.37.t1	1.950931313	3.671040381	5.497964525
gbr.104.4.t1	18.13887088	37.75836185	30.93072979
gbr.37.109.t1	7.572588603	17.02549709	9.668490374
gbr.55.77.t1	99.46767549	86.41479688	103.3440244
gbr.725.1.t1	21.72743611	137.7609824	55.48928013
gbr.436.6.t1	9.385529275	13.07598742	12.83447389
gbr.215.23.t1	3.667788637	3.339705904	5.279280402
gbr.154.3.t1	1.270770257	1.751847046	1.598998024
gbr.87.41.t1	4.267153758	5.600486029	3.915032513
gbr.268.10.t1	7.312516805	12.34260198	12.20574017
gbr.270.13.t1	12.88526538	23.46769913	14.62067835
gbr.113.7.t1	4.973673689	9.23022871	8.636247921
gbr.75.88.t1	3.072166434	3.725008777	3.351100157
gbr.2.13.t1_gbr.2.18.t1	35.73407942	35.61701721	25.90920846
gbr.261.14.t1	1.738928101	4.053805279	2.486662338
gbr.18.31.t1_gbr.18.32.t1_gbr.18.30.t1	95.41167783	134.7132131	110.9224619
gbr.528.2.t1	15.80347738	22.71935649	25.87534791
gbr.49.3.t1_gbr.49.4.t1_gbr.49.5.t1	19.26684686	26.2528388	19.10296602
gbr.69.20.t1	3.042510986	5.665464389	5.038426909
gbr.80.33.t1	20.130706	23.14403086	23.68535957
gbr.90.53.t1	52.51530941	83.87245926	81.60136001
gbr.256.3.t1	47.16011107	50.04110839	56.34901624
gbr.280.5.t1	125.6746737	115.3958815	153.0618247
gbr.35.36.t1	73.80128868	75.2899054	51.79169969
gbr.209.15.t1	1.327686434	1.686091973	1.259750428
gbr.14.78.t1	89.48589527	76.02140609	97.68294232
gbr.22.25.t1	0	0	0
gbr.169.19.t1	4.492687473	3.476072261	6.356561212
gbr.139.16.t1	3.815252239	1.865136295	5.796837608
gbr.512.19.t1	10.63804248	11.91631898	11.79227273
gbr.10.26.t1	33.5658264	33.71529846	16.81605683
gbr.133.9.t1	10.23517524	10.53987063	10.40935406
gbr.28.40.t1	4.499952814	3.673230299	3.869608961
gbr.1.103.t1	12.6531144	5.020417143	14.39555386
gbr.37.37.t1	23.38699709	22.4675088	14.39336378
gbr.235.19.t1	0.260155237	0.424021164	0.096623481
gbr.25.44.t1	27.16466835	35.25794345	25.57010001
gbr.458.5.t1	21.8563174	15.88152061	19.55904085
gbr.8.130.t1	127.4889684	139.6103135	116.2325097
gbr.202.48.t1	4.292689507	2.732750398	2.279970486
gbr.23.82.t1	2.934079207	3.195966888	7.003148074
gbr.35.38.t1	1.162353139	2.190603457	0.698899255
gbr.6.229.t1	115.3098898	91.42590176	94.64216233
gbr.110.65.t1	3.305587999	1.767023156	4.108652569
gbr.24.56.t1	70.18527073	45.25990924	59.96326108
gbr.357.16.t1	3.024458016	3.37036729	1.556317436
gbr.81.114.t1	2.914797663	2.178021878	3.02771031
gbr.71.37.t1	29.43204521	13.46756866	17.19609821
gbr.75.116.t1	87.50610894	62.28005563	68.502744
gbr.91.7.t1	12.09294937	9.33726041	8.628555351
gbr.143.45.t1	1049.327575	59.47081297	3.552494636
gbr.205.13.t1	7.791633127	1.171596909	0.747957856
gbr.262.20.t1	6.354865255	5.108813247	6.635725497
gbr.584.4.t1	155.1014769	125.4095611	77.69440898
gbr.32.33.t1	91.97978666	87.34098774	103.4801017
gbr.35.4.t1	28.63020825	25.14039685	25.48293197
gbr.135.62.t1	7.522645035	8.210416354	4.818257587
gbr.19.56.t1	23.69136872	19.71570346	26.69375756
gbr.405.2.t1	13.89440048	14.17612184	12.87365209
gbr.6.235.t1	48.90040243	107.1537157	46.00374498
gbr.67.14.t1	57.62725471	33.93780584	41.64350676
gbr.572.1.t1	200.7958909	44.88571555	62.91980857
gbr.22.36.t1_gbr.22.37.t1	20.43641558	17.0970484	20.01080734
gbr.4.95.t1	4.905539806	4.591443812	4.534461654
gbr.210.28.t1	25.44679624	14.97148598	15.94238304
gbr.218.21.t1	5.9654615	5.925157159	6.381177505
gbr.110.13.t1	5.767854451	7.226515328	7.02002607
gbr.24.57.t1	10.19986151	10.65404716	11.51417542
gbr.85.15.t1	13.12957891	11.79890015	9.580202642
gbr.7.157.t1	4.765919174	5.908505992	3.26465096
gbr.82.16.t1	7.503286093	9.034609764	6.865981781
gbr.33.39.t1	2.144766355	2.190043222	1.832788317
gbr.631.3.t1	7.098104432	11.32724886	5.274160341
gbr.133.10.t1	4.636460539	3.70132867	3.285906938
gbr.78.34.t1	3.237358237	3.276740216	2.182757293
gbr.101.39.t1	11.56363109	13.32559124	8.562630887
gbr.44.78.t1	5.093839193	6.807599642	3.651171203
gbr.151.56.t1	40.81478182	38.52723432	28.07177436
gbr.2.249.t1	790.1604122	812.4165641	580.0934546
gbr.5.64.t1	8.863095245	11.44144321	8.907445139
gbr.72.121.t1	3.186508315	3.665980065	2.142041691
gbr.3.67.t1	5.853337003	4.774400468	5.032467285
gbr.148.21.t1	0.027699525	0.161456201	0.099741081
gbr.55.39.t1	15.85563305	18.11158202	10.38827491
gbr.142.27.t1	18.11911335	18.75315525	17.18024041
gbr.225.57.t1	4.875552716	4.191635491	1.648187521
gbr.248.4.t1	9.086185486	8.377093367	5.59137878
gbr.139.36.t1	12.65365182	10.43116391	7.969713402
gbr.139.57.t1	4.979122081	5.466759626	5.637955338
gbr.189.23.t1	24.82849749	26.72582366	20.88304845
gbr.75.129.t1	5.730411469	4.969473149	3.55066473
gbr.371.2.t1	4.413661039	4.713616086	2.972350658
gbr.74.21.t1	21.88610696	24.77508968	14.64577149
gbr.24.73.t1	12.36756244	17.27683792	9.03294065
gbr.253.30.t1	19.00041469	17.1061145	16.91842575
gbr.176.17.t1	8.815818285	5.946121698	6.169760034
gbr.70.17.t1	65.63398084	83.23700653	69.7809864
gbr.7.79.t1	125.1925607	124.4270278	76.37863862
gbr.117.6.t1_gbr.117.7.t1	11.81766849	12.51314807	9.944889293
gbr.465.28.t1	2.837208518	5.348990605	0.566449491
gbr.97.31.t1	6.983820777	5.248449894	4.290527578
gbr.37.5.t1	168.1816028	143.4676625	144.0216546
gbr.301.25.t1	3.484391023	4.042289914	4.059498448
gbr.271.33.t1_gbr.271.34.t1_gbr.271.31.t1	4.107345094	4.998077988	4.166832409
gbr.521.1.t1	12.10867415	11.37032903	6.30632455
gbr.139.12.t1	0.542867409	0.326695124	0.338398708
gbr.72.11.t1	4.276772891	7.273897913	4.267391322
gbr.225.20.t1	9.882095269	11.97901526	7.930258335
gbr.690.1.t1	67.55158998	103.5449016	57.36125375
gbr.146.18.t1	17.53017052	21.44145852	18.07740201
gbr.221.15.t1_gbr.221.14.t1	15.42796627	22.80555406	14.78544284
gbr.140.40.t1	85.08455257	85.12614802	77.47834505
gbr.3.65.t1_gbr.3.66.t1	27.74170215	42.93386116	27.11276979
gbr.183.10.t1_gbr.183.11.t1	18.54384596	17.49302426	15.18649329
gbr.422.17.t1	25.8614488	29.33659019	23.95439244
gbr.23.34.t1	5.085882702	6.173137809	5.669310128
gbr.134.15.t1	127.7249282	138.0689052	102.0350395
gbr.9.69.t1	2.639786275	4.00815079	2.634342329
gbr.130.32.t1	35.94308706	40.04604605	31.64000501
gbr.503.10.t1	28.25390718	25.90448557	21.76407613
gbr.289.18.t1	6.8789149	9.052880291	4.983341446
gbr.401.6.t1	3.755802535	2.386514078	1.862315302
gbr.13.103.t1	0.636530473	0.169521422	0.090291225
gbr.75.75.t1	422.1913104	368.2281442	215.1367677
gbr.11.125.t1	4.585192449	6.296178599	5.404372201
gbr.60.7.t1	19.51941479	24.95847725	17.13266457
gbr.230.48.t1	56.66982924	58.38877951	55.28097944
gbr.37.126.t1_gbr.37.129.t1	12.09943045	14.47939663	12.02770612
gbr.20.51.t1	3.501230791	4.356249047	3.958280828
gbr.449.13.t1	3.826540496	4.963352272	3.066107398
gbr.226.5.t1_gbr.226.6.t1	18.36055357	16.26311096	15.18562004
gbr.154.30.t1	160.8727834	144.0673332	110.7267047
gbr.221.72.t1	11.77935462	13.04685391	7.867908078
gbr.188.5.t1	51.15103077	54.72637771	42.35409157
gbr.193.18.t1	3.287879379	5.919294051	3.675537261
gbr.50.76.t1	187.4352973	188.9499223	131.7827901
gbr.112.14.t1	0.176432534	0.334863826	0.61103825
gbr.86.29.t1	5.998097054	6.253516383	4.630623529
gbr.419.1.t1_gbr.419.2.t1	8.465569884	9.835852824	7.928026475
gbr.154.31.t1	19.95916233	20.66184087	23.31279889
gbr.193.17.t1	72.73165522	115.3217406	93.37103976
gbr.171.29.t1	2.362154078	2.64888961	1.894550633
gbr.3.55.t1_gbr.3.56.t1	14.36545347	18.19030856	12.75511673
gbr.399.2.t1	1630.788973	1434.635518	901.7183131
gbr.567.6.t1	4.92191138	8.563871517	6.907800899
gbr.14.39.t1	33.10758145	45.03479239	22.35322481
gbr.223.15.t1	2.065964946	2.202699282	1.246851428
gbr.168.28.t1	3.826274622	5.420239438	2.46179765
gbr.58.192.t1	21.77370964	30.40394805	15.86561221
gbr.91.8.t1	62.21108842	69.45067249	45.01907511
gbr.222.15.t1	105.7823018	97.79933582	73.877564
gbr.718.2.t1	14.84576831	14.72615764	12.27825282
gbr.315.27.t1	7.000254044	11.3858297	5.619280562
gbr.55.50.t1	30.73198773	83.44333117	23.29632156
gbr.8.120.t1	6.589731028	9.398303951	8.551633658
gbr.441.8.t1	11.39746902	14.46570942	8.710289198
gbr.141.8.t1	9.421175541	9.032423827	12.43990714
gbr.339.9.t1	0.720921763	0.440966177	0.502781588
gbr.40.138.t1	17.19803345	22.38233819	14.32299816
gbr.125.44.t1	3.24669989	2.688388742	3.429831554
gbr.72.96.t1	8.707190127	12.82024052	12.78628372
gbr.32.50.t1	16.11062116	15.77949865	10.20596834
gbr.84.21.t1_gbr.84.22.t1	189.5795291	173.9687388	117.8332158
gbr.172.24.t1	23.26478594	22.06091287	21.70892003
gbr.488.13.t1	6.791230787	8.597343358	7.200938544
gbr.44.60.t1	10.21333025	9.680643868	7.078898981
gbr.95.39.t1	20.69844775	22.45303723	15.04131556
gbr.256.28.t1	1.148344755	0.809513081	0.996367749
gbr.550.3.t1	0.550856157	0.572610402	0.427996443
gbr.188.1.t1	0	0	0
gbr.2.122.t1	59.5598093	74.48689887	34.04159366
gbr.362.16.t1	2.338955928	2.900460247	2.244724455
gbr.42.5.t1_gbr.42.6.t1	2.619593918	3.217833279	2.632786398
gbr.84.45.t1	20.9514195	28.12252614	22.76780916
gbr.250.15.t1	3.917608646	4.474823196	4.105669627
gbr.11.138.t1	209.0208417	215.2267373	156.3651025
gbr.124.51.t1	14.99465456	14.85913503	6.153569081
gbr.63.11.t1_gbr.63.9.t1	7.911118409	7.67469572	6.391400888
gbr.90.101.t1	6.66326027	6.873642422	4.187413129
gbr.110.10.t1	1209.374753	1078.463205	977.5720073
gbr.314.35.t1	25.55819088	30.91555782	14.79433706
gbr.77.26.t1	4.124131471	2.364621149	2.291571546
gbr.16.82.t1	13.93318165	15.05918995	17.33967078
gbr.51.65.t1	2.205185189	1.886508689	1.668139866
gbr.56.61.t1	4.541997114	6.288015631	4.616507995
gbr.10.117.t1	15.09325248	13.85468275	8.453815142
gbr.205.33.t1	100.6639205	82.15201056	54.93478252
gbr.131.24.t1	4.048471749	5.150315394	4.622338085
gbr.33.34.t1	13.6893559	16.71682752	15.87138506
gbr.104.58.t1	31.43142313	46.08237286	12.34920504
gbr.25.147.t1	2.855893968	3.000948449	1.556229366
gbr.101.27.t1	11.56996281	16.59017818	8.29183528
gbr.249.2.t1	2.086322293	3.54496148	1.033319169
gbr.347.30.t1	16.56915874	16.68812834	9.447936616
gbr.391.4.t1	7.631294669	6.987318216	6.010384337
gbr.136.14.t1	151.768181	112.5901512	53.57256427
gbr.18.67.t1	99.18600082	146.5491419	73.31965169
gbr.16.28.t1	12.97795193	18.81886434	16.73372447
gbr.175.6.t1	10.49394658	12.80713003	8.113075316
gbr.496.1.t1	28.55538884	31.95985043	24.6826703
gbr.64.44.t1	68.79725089	59.20722233	35.27368619
gbr.74.1.t1	8.661071454	9.510173552	6.794519039
gbr.24.95.t1	81.93494577	86.5194211	15.90493185
gbr.3.62.t1	3408.711783	2574.291493	453.4432447
gbr.170.13.t1	14.64450204	15.82442443	10.10562398
gbr.361.8.t1	3.863261545	1.975234173	2.914655448
gbr.170.15.t1	8.342459096	12.14127097	9.15900584
gbr.52.64.t1	4.992770336	6.351013671	3.882688831
gbr.34.4.t1	48.25241726	44.47319576	34.51793532
gbr.56.117.t1	3.47617827	3.088987449	3.027711922
gbr.56.56.t1_gbr.56.55.t1	5.681189745	5.901480202	4.996551079
gbr.162.17.t1	35.85302482	29.45829358	20.52000255
gbr.169.36.t1	4.35660127	7.063119439	3.288394684
gbr.3.42.t1	18.09437043	25.26018386	11.65301826
gbr.235.31.t1	7.326371067	6.264093489	5.228128626
gbr.351.7.t1	15.83699811	16.92208821	10.26107143
gbr.124.43.t1_gbr.124.40.t1_gbr.124.41.t1	9.819599158	11.43546308	7.250170343
gbr.192.20.t1	20.25989739	33.44678771	15.22012261
gbr.556.3.t1	13.27469012	24.45970695	13.38813631
gbr.4.76.t1	32.06064229	42.19703533	23.69710247
gbr.42.57.t1	13.01772285	16.29021557	10.91919532
gbr.512.10.t1	5.310879658	5.440216324	3.298656994
gbr.86.37.t1	0.154310216	0.036117788	0.152558494
gbr.9.95.t1	1.886538053	2.516188286	2.820582022
gbr.64.92.t1_gbr.64.94.t1	4.038204221	4.233260527	4.085165314
gbr.13.57.t1	10.96556651	9.554488043	7.566612056
gbr.740.3.t1	14.90089754	11.15425949	6.845115945
gbr.62.40.t1	16.26352553	21.02041465	10.98230577
gbr.62.41.t1	6.631475249	6.042904745	3.861385791
gbr.222.30.t1	53.75729031	53.92609405	37.51282253
gbr.237.9.t1	8.624727146	9.032034759	5.797514687
gbr.696.3.t1	75.00339905	89.34131807	130.9107325
gbr.6.85.t1	16.61679093	14.34764059	12.33075135
gbr.39.12.t1	83.50815925	115.6985298	60.32635779
gbr.76.42.t1_gbr.76.43.t1	31.06313919	37.98264634	26.30871526
gbr.83.58.t1	69.49099239	86.74251923	63.66268221
gbr.90.104.t1	2.747474965	1.529452749	2.730079499
gbr.182.64.t1	13.40967127	10.52458947	11.00510722
gbr.33.33.t1	29.01123982	29.93964963	29.30952703
gbr.206.3.t1	6.692308772	7.751985749	7.835071453
gbr.191.41.t1	22.41469154	27.33017309	25.91285243
gbr.357.12.t1	6.292746267	8.593072462	7.050582268
gbr.21.34.t1	6.221477817	6.078250875	3.558740383
gbr.126.6.t1	31.3389124	39.72064219	2.488023713
gbr.441.1.t1	19.27504803	20.50703021	17.5928206
gbr.17.34.t1	6.793620717	8.969996153	6.426608445
gbr.199.21.t1	18.23267657	21.49356679	12.06019051
gbr.48.98.t1	27.41058753	48.32262113	24.08183697
gbr.93.7.t1	2.47955675	4.753109541	3.499560492
gbr.126.20.t1	5.826168583	5.183502763	4.744420705
gbr.39.48.t1	18.47595376	17.37511216	11.85368263
gbr.286.16.t1	15.42015061	19.85489618	18.04495687
gbr.5.18.t1	46.47239805	37.32715896	38.35584378
gbr.346.12.t1	1.018704794	3.251211063	1.799787905
gbr.434.9.t1	5.354079155	5.400088976	2.774441424
gbr.172.2.t1	31.34326715	27.2755017	27.29438296
gbr.290.6.t1	25.84567607	30.88248531	13.484285
gbr.151.79.t1	19.45552281	39.93458635	14.18440165
gbr.71.17.t1	19.36799654	26.25198166	21.27266597
gbr.100.53.t1	32.6814784	34.04743502	31.29597845
gbr.270.8.t1	63.09901055	91.45630352	43.68589441
gbr.113.1.t1	78.8784256	102.6086107	58.436004
gbr.463.15.t1	22.12427111	27.02250504	18.42961985
gbr.65.70.t1	6.685428968	6.96874552	5.434208018
gbr.23.29.t1	25.38641115	31.51274874	18.85469681
gbr.102.10.t1	13.64952115	15.52869805	13.60212622
gbr.201.17.t1	3.949276276	4.696478531	3.822204713
gbr.150.33.t1	1.675492973	1.809940714	2.182910181
gbr.249.3.t1	1.812012315	2.664889194	1.266847191
gbr.166.24.t1	36.00064001	53.67904084	38.49887377
gbr.273.1.t1	84.94888782	95.47158935	38.76681592
gbr.121.22.t1	10.14944633	11.90911594	9.4756761
gbr.210.14.t1	36.48968287	38.91434341	23.06762661
gbr.111.39.t1	31.29267366	33.95196171	30.51416639
gbr.184.20.t1	163.7832677	163.2406657	122.3898701
gbr.27.65.t1	2.109296578	3.054127378	1.709185626
gbr.183.46.t1	4.408530184	5.512359523	3.445258808
gbr.19.124.t1	18.379526	18.52007265	15.93645558
gbr.37.76.t1	15.27219674	9.749295452	6.537401612
gbr.98.42.t1	14.74247761	27.08503573	7.91532201
gbr.1.148.t1	8.46949008	7.857685479	6.302078278
gbr.7.14.t1	8.451649464	11.78192818	8.112656264
gbr.228.29.t1	29.06203235	31.1277799	17.34085512
gbr.53.36.t1	5.363065187	7.926078022	4.754496729
gbr.283.54.t1	3.842077258	7.755558314	2.957081149
gbr.354.1.t1	2324.706317	2167.61256	1467.967222
gbr.203.12.t1_gbr.203.15.t1	62.92322388	83.62319101	59.91182225
gbr.114.9.t1	7.856537893	5.943314827	7.61217663
gbr.847.1.t1	31.17402889	41.3280842	22.08806167
gbr.283.45.t1	29.55884928	37.84004739	28.3750016
gbr.412.5.t1	89.76705216	107.6277207	69.02441778
gbr.110.86.t1	19.01361898	24.5516401	19.41664871
gbr.267.23.t1	3.395549392	3.776461951	2.75872325
gbr.88.26.t1	81.14438669	92.61643722	56.18576676
gbr.35.77.t1	24.15364179	29.43579977	17.27833734
gbr.12.34.t1	2.750134104	2.554471032	2.339645876
gbr.44.63.t1	82.44231534	46.71910422	37.29292184
gbr.85.18.t1	28.08431048	42.84412224	27.50301482
gbr.40.120.t1	19.23018805	19.06412631	18.29287526
gbr.109.30.t1	5.40232811	7.467657398	5.248202604
gbr.224.12.t1	18.08187212	22.85339216	21.84291552
gbr.388.10.t1	120.1236974	147.4181377	88.8254443
gbr.14.87.t1	61.40792787	39.9194038	76.13663275
gbr.52.73.t1	12.03535312	16.65113908	11.48357949
gbr.173.24.t1	9.444954013	14.17132424	8.289048951
gbr.447.5.t1	23.98498965	30.47496415	21.97792652
gbr.24.36.t1	5.143992228	4.604895122	2.847762321
gbr.2693.1.t1	113.9220484	86.83755748	72.72416479
gbr.58.137.t1	6.372437149	7.585052688	7.945082879
gbr.154.47.t1	76.66058708	96.19364884	64.2416801
gbr.90.98.t1	4.594790463	3.185950008	2.011734306
gbr.306.9.t1	32.86449892	33.38812248	26.296819
gbr.185.21.t1_gbr.185.22.t1	30.99892765	32.73193609	23.06467632
gbr.181.3.t1	212.1619835	271.9262762	144.8065187
gbr.12.94.t1_gbr.12.95.t1	50.8629886	55.89467866	41.51253202
gbr.2.175.t1	9.105320343	9.433461692	6.360918972
gbr.105.25.t1	3.7048196	3.473002395	1.62867844
gbr.435.5.t1	9.006684136	11.92705403	7.195874548
gbr.8.140.t1	5.076278836	5.588714403	3.940642979
gbr.81.83.t1	31.22943505	34.42918225	35.66509821
gbr.145.17.t1	3.41100287	4.069751037	1.788774742
gbr.113.2.t1	8.277104101	9.85968044	6.293252771
gbr.113.6.t1	22.90882321	34.33584808	21.26948335
gbr.131.6.t1	8.090757925	15.18695327	3.231664577
gbr.7.120.t1	25.95865515	22.82335648	18.29327971
gbr.151.65.t1	10.64136314	8.817546671	10.37219776
gbr.167.25.t1	425.4301243	360.9957225	299.4054594
gbr.447.28.t1	5.883162822	7.928254149	5.406767797
gbr.340.16.t1	73.9438982	72.67508862	62.09891566
gbr.411.17.t1	3.42277596	5.085484829	4.946627513
gbr.96.44.t1_gbr.96.45.t1	7.576686958	11.26988577	7.786759922
gbr.120.30.t1_gbr.120.31.t1	15.07933677	19.67318735	11.57683593
gbr.247.28.t1_gbr.247.25.t1	22.13489503	27.54569874	17.50331744
gbr.288.12.t1	18.99018137	23.93398558	14.06044268
gbr.303.19.t1	5.128008394	6.567834802	6.555473165
gbr.204.48.t1	18.19756549	18.8874412	10.96600159
gbr.288.11.t1	31.00469657	32.19917566	33.05522554
gbr.51.38.t1	4.232230429	4.974450469	6.95730344
gbr.277.22.t1	0.187203205	0.149780776	0.304696395
gbr.7.180.t1	53.90495415	63.38327634	38.51350113
gbr.99.13.t1	6.567573117	6.903388661	4.030212413
gbr.390.10.t1_gbr.390.11.t1	1.863906853	1.754871114	1.56999659
gbr.192.2.t1	10.68813822	11.35727063	8.983384399
gbr.216.3.t1	10.04690656	12.32920349	9.206263773
gbr.28.30.t1	18.16657035	20.39951772	14.08521782
gbr.81.87.t1	9.076312616	10.42355606	6.336743009
gbr.24.16.t1	15.99351925	14.88861552	12.92984939
gbr.102.33.t1	12.91398063	23.52372039	10.19920251
gbr.12.74.t1	7.79730395	10.90656077	6.036424416
gbr.2.170.t1	7.693299985	9.72214804	5.654756549
gbr.60.9.t1	22.31978249	24.78882071	19.78876506
gbr.182.65.t1	89.42901158	79.15677902	73.72596206
gbr.173.3.t1_gbr.173.4.t1	7.094245133	9.115815349	7.608188028
gbr.289.29.t1	4.65602797	5.50654602	4.136813188
gbr.231.26.t1	42.38462641	53.948902	39.52680516
gbr.44.62.t1	7.37872518	8.722777654	5.866037066
gbr.21.4.t1	6.975074008	9.356858953	5.876640408
gbr.81.197.t1	10.37449289	11.2788406	8.237853009
gbr.77.97.t1	37.75784623	50.07648133	25.831886
gbr.159.12.t1	8.476972839	9.794567618	7.275908379
gbr.24.15.t1	16.72138344	18.90496708	9.785174795
gbr.355.7.t1	12.64709559	13.89804671	10.73211616
gbr.49.51.t1	12.22803706	12.87207852	10.35309658
gbr.17.51.t1	4.75232361	5.957271192	4.473817741
gbr.9.89.t1	2.098166244	1.219704303	2.627919109
gbr.25.123.t1	84.21736355	137.3867733	149.1791865
gbr.1.144.t1	30.09942434	38.86932885	33.12669088
gbr.133.37.t1	17.54620085	17.20723154	15.34914081
gbr.135.55.t1	1.705120053	2.499914156	1.333720342
gbr.562.7.t1	1.415900706	1.752233181	1.135503
gbr.281.21.t1	15.34077384	19.31523823	14.4840991
gbr.37.38.t1	8.842575838	10.71879818	9.31776396
gbr.8.34.t1	5.223821489	8.338482153	4.395207593
gbr.13.46.t1	5.470887227	6.128869461	5.48682499
gbr.59.15.t1	60.92426239	64.04737092	62.64043849
gbr.31.65.t1	2.94491999	2.899469882	2.191012049
gbr.41.25.t1	3.606992158	5.213798463	2.437849971
gbr.247.19.t1	13.20790961	16.63993244	12.53912062
gbr.100.54.t1	22.54778418	29.84733479	24.12975603
gbr.45.14.t1_gbr.45.15.t1	25.62109928	33.22098471	26.87834081
gbr.2.132.t1	2.172378389	3.323641002	2.397702917
gbr.88.13.t1	12.38524309	19.36992998	12.02306076
gbr.19.187.t1	9.226898473	8.501572395	5.409246822
gbr.306.14.t1_gbr.306.15.t1	13.88338801	17.87647314	12.26642648
gbr.235.22.t1	17.6855139	33.90861999	15.9435098
gbr.156.48.t1	12.79714624	19.16179042	13.72494546
gbr.19.80.t1	13.85011583	14.24201955	10.02090602
gbr.39.46.t1	167.8663204	178.689712	79.32866478
gbr.83.56.t1	7.742591495	8.94347709	6.28905696
gbr.81.89.t1	22.35468691	29.39844306	15.30332089
gbr.122.8.t1_gbr.122.9.t1	3.27692332	4.238010668	5.567482488
gbr.58.3.t1	144.088718	149.4424141	93.82072177
gbr.24.17.t1	156.6083994	154.3464076	129.4097945
gbr.242.10.t1	2250.314648	2193.731069	1718.775165
gbr.717.1.t1	10.36170461	12.45751254	7.780025924
gbr.312.18.t1	14.37476243	24.50099256	14.69795336
gbr.47.21.t1_gbr.47.23.t1	2.422891422	1.886698253	0.96898467
gbr.146.11.t1	5.059558454	6.572565933	4.041788228
gbr.245.14.t1	14.51669409	12.98777779	9.684478348
gbr.117.45.t1	199.3228987	81.18163629	75.35793781
gbr.68.4.t1	5.267746104	7.658450348	6.09397931
gbr.154.26.t1	12.46516446	19.24754236	14.19873421
gbr.264.34.t1	71.80119258	67.0901324	67.79191222
gbr.76.82.t1	11.81977364	17.83354697	7.612404091
gbr.97.32.t1_gbr.97.34.t1	1.813341214	2.773392391	2.294210145
gbr.12.115.t1	6.495154786	7.793294499	5.901008622
gbr.90.91.t1	15.45730742	17.77088522	7.866409855
gbr.47.30.t1	6.996732695	8.609956587	2.646745048
gbr.34.5.t1	36.53870557	31.74107663	21.25823398
gbr.613.3.t1	74.00345181	69.27356596	31.85820622
gbr.149.15.t1	9.786193364	10.7939909	11.02168362
gbr.306.17.t1_gbr.306.18.t1	3.033600229	3.726840685	3.060967568
gbr.183.30.t1	5.020677324	7.639295959	5.814572472
gbr.333.13.t1	15.21951181	12.34039615	9.674565015
gbr.242.29.t1	7.692592778	10.7112006	4.326223737
gbr.109.19.t1	33.56949978	30.54182919	23.36198945
gbr.12.26.t1	6.126856853	9.780272446	4.438035116
gbr.27.38.t1	422.0319909	493.798033	271.3743468
gbr.35.3.t1	4.50542507	4.776849882	4.466021079
gbr.9.70.t1	9.063358651	11.06227425	7.050923554
gbr.240.11.t1	30.63458241	29.83107463	24.44447908
gbr.177.34.t1	28.11245427	34.52701814	20.05089399
gbr.19.31.t1	105.1705708	133.1494387	58.21674006
gbr.36.65.t1_gbr.36.66.t1	7.596695573	11.92427278	7.50562678
gbr.441.2.t1	7.779863687	9.919370536	6.735137206
gbr.109.14.t1	13.93209003	18.23592369	13.08018732
gbr.214.13.t1	22.22527955	35.55630636	18.26143167
gbr.336.8.t1	2.101158374	2.078432204	1.804160908
gbr.24.8.t1	15.18823408	14.25452364	9.650715319
gbr.402.4.t1	7.052343767	14.43023225	8.268111002
gbr.76.86.t1	11.27348411	17.95291871	14.0972329
gbr.596.6.t1	63.24177432	63.04106645	56.41875151
gbr.115.4.t1	11.41875844	13.29337504	9.92696882
gbr.66.43.t1	16.31812874	19.6888972	12.84291477
gbr.41.69.t1	39.87536671	36.48957347	37.50870099
gbr.30.61.t1_gbr.30.63.t1	0.56011482	0.602997458	0.538146082
gbr.411.15.t1	6.893777033	8.169870899	6.452987166
gbr.102.38.t1	16.11964582	21.00755948	13.10520026
gbr.25.122.t1	47.36431787	64.46274153	39.72809094
gbr.186.11.t1	14.2525202	23.07420144	16.7054577
gbr.25.79.t1	2.299156217	3.050259493	2.270431844
gbr.164.6.t1	7.246661503	7.547774121	5.784265378
gbr.237.12.t1	3.472325405	3.731165413	2.167230671
gbr.3.193.t1	1.479559739	1.54119349	0.818363578
gbr.25.224.t1	319.9639503	309.8374302	258.9033397
gbr.288.4.t1	7.705643832	8.047080214	6.497462706
gbr.98.90.t1	31.66456443	36.93253432	27.43983168
gbr.80.20.t1	97.22872473	129.2944399	95.8796169
gbr.90.109.t1	2.924805287	3.590094107	2.505565793
gbr.429.3.t1	279.8621763	325.8321095	224.2467076
gbr.169.24.t1	4.302777583	3.134524811	4.493686772
gbr.9.100.t1_gbr.9.101.t1	6.027048181	7.602057636	4.576395443
gbr.23.24.t1	58.16659366	60.98292724	61.69119092
gbr.278.6.t1	26.17528502	36.47419753	24.44075385
gbr.65.67.t1	5.625290258	8.795166522	4.828003818
gbr.147.15.t1_gbr.147.14.t1	5.106317342	5.934184001	3.570010043
gbr.103.26.t1	14.93014182	13.85403063	11.67521079
gbr.209.4.t1	117.8056738	111.9319437	89.44918297
gbr.18.39.t1	5.601121038	8.162703772	5.057341814
gbr.332.5.t1	124.3843966	141.8055941	87.65837586
gbr.4.10.t1	3.957975876	7.860508516	4.79169908
gbr.75.46.t1_gbr.75.47.t1	12.79817656	19.13893831	8.860504352
gbr.111.11.t1	14.29922524	18.6200191	7.746502965
